year,Date,Month,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_rate,grade,installment,region,loan_condition
2011,1,8,6.0,MORTGAGE,Low,93600,7750, 60 months,INDIVIDUAL,car,10.99,B,168.47,leinster,Bad Loan
2011,1,8,1.0,RENT,Low,50000,13000, 36 months,INDIVIDUAL,debt_consolidation,18.39,E,472.53,ulster,Bad Loan
2011,1,8,2.0,OWN,Low,35000,6000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,199.26,Northern-Irl,Bad Loan
2011,1,8,8.0,MORTGAGE,Low,52000,7000, 36 months,INDIVIDUAL,home_improvement,9.99,B,225.84,munster,Bad Loan
2011,1,8,3.0,RENT,Low,39000,6000, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,209.82,ulster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,35316,15875, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,353.06,cannught,Bad Loan
2011,1,8,7.0,MORTGAGE,Low,48500,20000, 60 months,INDIVIDUAL,home_improvement,17.49,D,502.34,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,56000,17000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,378.07,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,95000,15000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,364.7,leinster,Bad Loan
2011,1,8,10.0,RENT,Low,25000,12000, 60 months,INDIVIDUAL,credit_card,10.59,B,258.47,Northern-Irl,Bad Loan
2011,1,8,1.0,MORTGAGE,Low,52500,5000, 36 months,INDIVIDUAL,moving,7.49,A,155.51,cannught,Bad Loan
2011,1,8,3.0,MORTGAGE,Low,36000,4400, 36 months,INDIVIDUAL,other,11.99,B,146.13,ulster,Bad Loan
2011,1,8,3.0,OWN,Low,25000,3500, 36 months,INDIVIDUAL,medical,13.49,C,118.76,leinster,Bad Loan
2011,1,8,0.5,RENT,Low,68400,20000, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,512.13,ulster,Bad Loan
2011,1,8,8.0,MORTGAGE,Low,60000,7500, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,233.27,ulster,Bad Loan
2011,1,8,5.0,RENT,Low,83000,6000, 60 months,INDIVIDUAL,wedding,15.99,D,145.88,Northern-Irl,Bad Loan
2011,1,8,1.0,MORTGAGE,Low,57600,4800, 36 months,INDIVIDUAL,home_improvement,10.99,B,157.13,leinster,Bad Loan
2011,1,8,2.0,OWN,Low,26000,7100, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,220.83,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,55900,18550, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,470.95,cannught,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,96000,35000, 60 months,INDIVIDUAL,small_business,17.49,D,879.09,Northern-Irl,Bad Loan
2011,1,8,5.0,RENT,Low,50000,4600, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,157.2,cannught,Bad Loan
2011,1,8,5.0,RENT,Low,45000,5800, 60 months,INDIVIDUAL,credit_card,16.49,D,142.56,Northern-Irl,Bad Loan
2011,1,8,10.0,MORTGAGE,Medium,180000,35000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,888.58,Northern-Irl,Bad Loan
2011,1,8,1.0,MORTGAGE,Low,55000,7000, 36 months,INDIVIDUAL,small_business,12.99,C,235.83,munster,Bad Loan
2011,1,8,3.0,RENT,Low,80000,5000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,169.66,Northern-Irl,Bad Loan
2011,1,8,10.0,MORTGAGE,Medium,108000,15000, 60 months,INDIVIDUAL,debt_consolidation,22.11,G,415.23,ulster,Bad Loan
2011,1,8,0.5,RENT,Low,59040,11200, 60 months,INDIVIDUAL,other,11.99,B,249.09,Northern-Irl,Bad Loan
2011,1,8,7.0,RENT,Low,31400,3000, 36 months,INDIVIDUAL,car,14.79,C,103.69,leinster,Bad Loan
2011,1,8,5.0,MORTGAGE,Low,52000,6000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,196.41,cannught,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,85356,12000, 60 months,INDIVIDUAL,other,13.99,C,279.16,cannught,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,45000,3000, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,102.52,ulster,Bad Loan
2011,1,8,2.0,MORTGAGE,Low,66000,26375, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,688.4,leinster,Bad Loan
2011,1,8,3.0,RENT,Low,45000,17500, 60 months,INDIVIDUAL,debt_consolidation,20.99,F,473.34,Northern-Irl,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,87000,8000, 36 months,INDIVIDUAL,home_improvement,15.99,D,281.22,leinster,Bad Loan
2011,1,8,2.0,OWN,Low,35000,2000, 36 months,INDIVIDUAL,other,13.99,C,68.35,cannught,Bad Loan
2011,1,8,0.5,RENT,Low,21312,8875, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,288.84,Northern-Irl,Bad Loan
2011,1,8,4.0,RENT,Low,33000,6000, 36 months,INDIVIDUAL,major_purchase,9.99,B,193.58,munster,Bad Loan
2011,1,8,10.0,RENT,Low,60000,15600, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,391.83,ulster,Bad Loan
2011,1,8,3.0,RENT,Low,26400,9000, 36 months,INDIVIDUAL,small_business,11.49,B,296.75,cannught,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,52000,7950, 60 months,INDIVIDUAL,debt_consolidation,16.49,D,195.41,munster,Bad Loan
2011,1,8,1.0,MORTGAGE,Low,40300,6125, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,218.04,leinster,Bad Loan
2011,1,8,0.5,RENT,Medium,105000,4800, 60 months,INDIVIDUAL,car,22.85,G,134.91,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,53000,35000, 60 months,INDIVIDUAL,small_business,18.39,E,896.22,leinster,Bad Loan
2011,1,8,8.0,RENT,Low,34560,7550, 36 months,INDIVIDUAL,other,16.89,D,268.77,leinster,Bad Loan
2011,1,8,0.5,RENT,Low,25164,14675, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,363.85,leinster,Bad Loan
2011,1,8,3.0,MORTGAGE,Low,99000,15000, 60 months,INDIVIDUAL,debt_consolidation,15.23,C,358.67,Northern-Irl,Bad Loan
2011,1,8,5.0,RENT,Low,29004,6400, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,167.05,leinster,Bad Loan
2011,1,8,6.05,RENT,Low,81000,35000, 60 months,INDIVIDUAL,debt_consolidation,20.25,F,932.17,Northern-Irl,Bad Loan
2011,1,8,2.0,RENT,Low,50004,10000, 60 months,INDIVIDUAL,major_purchase,17.99,E,253.88,leinster,Bad Loan
2011,1,8,2.0,MORTGAGE,Low,30000,6100, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,132.6,leinster,Bad Loan
2011,1,8,6.0,MORTGAGE,Low,63000,2600, 36 months,INDIVIDUAL,small_business,5.99,A,79.09,Northern-Irl,Bad Loan
2011,1,8,1.0,RENT,Low,40000,9250, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,301.05,ulster,Bad Loan
2011,1,8,6.0,MORTGAGE,Low,51600,20250, 60 months,INDIVIDUAL,debt_consolidation,20.99,F,547.72,ulster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,54000,20000, 60 months,INDIVIDUAL,other,18.39,E,512.13,cannught,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,45293,3250, 36 months,INDIVIDUAL,major_purchase,5.99,A,98.86,cannught,Bad Loan
2011,1,8,1.0,RENT,Low,20000,3000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,98.92,ulster,Bad Loan
2011,1,8,2.0,RENT,Low,36000,2500, 36 months,INDIVIDUAL,home_improvement,8.49,A,78.91,ulster,Bad Loan
2011,1,8,9.0,MORTGAGE,High,254616,35000, 60 months,INDIVIDUAL,debt_consolidation,21.36,F,953.97,munster,Bad Loan
2011,1,8,8.0,MORTGAGE,Low,96000,25000, 60 months,INDIVIDUAL,moving,19.69,E,658.05,ulster,Bad Loan
2011,1,7,10.0,RENT,Low,56000,2000, 36 months,INDIVIDUAL,moving,5.42,A,60.32,ulster,Bad Loan
2011,1,8,0.5,RENT,Low,32500,12000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,395.66,cannught,Bad Loan
2011,1,7,1.0,RENT,Low,48000,4325, 36 months,INDIVIDUAL,credit_card,5.42,A,130.45,ulster,Bad Loan
2011,1,8,3.0,MORTGAGE,Low,26004,12300, 60 months,INDIVIDUAL,home_improvement,17.49,D,308.94,cannught,Bad Loan
2011,1,8,3.0,RENT,Low,26400,4000, 36 months,INDIVIDUAL,major_purchase,11.49,B,131.89,leinster,Bad Loan
2011,1,8,5.0,MORTGAGE,Medium,150000,15000, 60 months,INDIVIDUAL,home_improvement,20.99,F,405.72,Northern-Irl,Bad Loan
2011,1,7,6.05,RENT,Low,50000,33950, 60 months,INDIVIDUAL,credit_card,11.99,B,755.03,leinster,Bad Loan
2011,1,8,0.5,MORTGAGE,Low,51996,35000, 60 months,INDIVIDUAL,home_improvement,15.99,D,850.95,Northern-Irl,Bad Loan
2011,1,8,2.0,RENT,Low,60000,23000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,511.51,ulster,Bad Loan
2011,1,7,10.0,OWN,Medium,117300,8000, 60 months,INDIVIDUAL,other,19.29,E,208.81,munster,Bad Loan
2011,1,8,3.0,MORTGAGE,Low,42000,11000, 36 months,INDIVIDUAL,small_business,10.59,B,358.0,Northern-Irl,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,67200,20700, 60 months,INDIVIDUAL,debt_consolidation,21.74,F,568.66,leinster,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,15000,2000, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,71.2,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,32160,21600, 60 months,INDIVIDUAL,small_business,14.79,C,511.49,leinster,Bad Loan
2011,1,7,10.0,OWN,Low,82000,25000, 60 months,INDIVIDUAL,debt_consolidation,21.36,F,681.41,Northern-Irl,Bad Loan
2011,1,8,2.0,MORTGAGE,Low,45000,6500, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,171.1,leinster,Bad Loan
2011,1,8,1.0,MORTGAGE,Low,57000,4775, 36 months,INDIVIDUAL,small_business,7.49,A,148.52,Northern-Irl,Bad Loan
2011,1,7,5.0,RENT,Low,62550,20000, 60 months,INDIVIDUAL,debt_consolidation,15.23,C,478.22,Northern-Irl,Bad Loan
2011,1,8,5.0,MORTGAGE,Low,35000,4000, 36 months,INDIVIDUAL,home_improvement,8.49,A,126.26,leinster,Bad Loan
2011,1,8,5.0,RENT,Low,60000,5125, 36 months,INDIVIDUAL,debt_consolidation,5.99,A,155.89,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,63000,6000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,199.26,cannught,Bad Loan
2011,1,7,2.0,MORTGAGE,High,1250000,15775, 60 months,INDIVIDUAL,debt_consolidation,12.99,C,358.85,cannught,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,72000,19600, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,497.61,ulster,Bad Loan
2011,1,7,3.0,RENT,Low,65000,9600, 36 months,INDIVIDUAL,small_business,7.49,A,298.58,ulster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,57000,17000, 60 months,INDIVIDUAL,credit_card,13.49,C,391.08,leinster,Bad Loan
2011,1,7,1.0,RENT,Low,80000,19475, 60 months,INDIVIDUAL,small_business,14.79,C,461.17,cannught,Bad Loan
2011,1,7,10.0,OWN,Low,78000,26000, 60 months,INDIVIDUAL,other,15.99,D,632.14,ulster,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,40000,12000, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,313.21,ulster,Bad Loan
2011,1,7,10.0,RENT,Low,38000,6000, 36 months,INDIVIDUAL,other,12.99,C,202.14,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,33280,10000, 60 months,INDIVIDUAL,debt_consolidation,23.22,G,283.18,leinster,Bad Loan
2011,1,8,0.5,RENT,Low,42000,20500, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,508.27,ulster,Bad Loan
2011,1,7,0.5,RENT,Low,31200,10600, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,357.11,Northern-Irl,Bad Loan
2011,1,7,3.0,RENT,Low,55000,6000, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,205.04,Northern-Irl,Bad Loan
2011,1,8,2.0,RENT,Medium,110000,25000, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,652.51,Northern-Irl,Bad Loan
2011,1,8,1.0,RENT,Low,80000,11200, 60 months,INDIVIDUAL,small_business,19.29,E,292.33,ulster,Bad Loan
2011,1,8,10.0,RENT,Low,18000,6000, 60 months,INDIVIDUAL,small_business,11.99,B,133.44,ulster,Bad Loan
2011,1,8,2.0,MORTGAGE,Low,60000,15000, 60 months,INDIVIDUAL,debt_consolidation,13.99,C,348.95,Northern-Irl,Bad Loan
2011,1,7,6.0,RENT,Low,22200,3975, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,99.84,leinster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,51600,21725, 60 months,INDIVIDUAL,credit_card,13.49,C,499.78,Northern-Irl,Bad Loan
2011,1,8,3.0,RENT,Low,13200,4475, 36 months,INDIVIDUAL,major_purchase,16.89,D,159.31,ulster,Bad Loan
2011,1,8,2.0,MORTGAGE,Low,31200,13475, 60 months,INDIVIDUAL,debt_consolidation,16.49,D,331.21,munster,Bad Loan
2011,1,8,3.0,MORTGAGE,Low,67000,20000, 60 months,INDIVIDUAL,debt_consolidation,22.11,G,553.63,ulster,Bad Loan
2011,1,7,4.0,RENT,Low,30000,3000, 36 months,INDIVIDUAL,moving,19.29,E,110.41,Northern-Irl,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,43200,6350, 36 months,INDIVIDUAL,major_purchase,7.49,A,197.5,munster,Bad Loan
2011,1,7,0.5,RENT,Low,48500,12400, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,326.39,ulster,Bad Loan
2011,1,7,6.0,RENT,Low,50000,25000, 60 months,INDIVIDUAL,small_business,19.69,E,658.05,leinster,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,45000,5500, 36 months,INDIVIDUAL,small_business,5.99,A,167.3,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,60000,20000, 60 months,INDIVIDUAL,small_business,20.62,F,536.81,leinster,Bad Loan
2011,1,7,9.0,OWN,Low,35000,14000, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,351.64,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Medium,100650,17000, 60 months,INDIVIDUAL,debt_consolidation,20.25,F,452.77,leinster,Bad Loan
2011,1,7,0.5,MORTGAGE,Low,27000,1000, 36 months,INDIVIDUAL,other,15.99,D,35.16,Northern-Irl,Bad Loan
2011,1,7,6.0,RENT,Low,45000,5000, 36 months,INDIVIDUAL,moving,5.99,A,152.09,Northern-Irl,Bad Loan
2011,1,7,7.0,OWN,Low,68400,4000, 36 months,INDIVIDUAL,debt_consolidation,18.39,E,145.4,leinster,Bad Loan
2011,1,7,1.0,RENT,Low,28800,14125, 60 months,INDIVIDUAL,moving,22.11,G,391.01,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,59400,7000, 60 months,INDIVIDUAL,debt_consolidation,13.99,C,162.85,Northern-Irl,Bad Loan
2011,1,8,6.0,OWN,Low,40000,12400, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,285.26,ulster,Bad Loan
2011,1,7,6.05,RENT,Low,36000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,332.1,ulster,Bad Loan
2011,1,7,0.5,RENT,Low,35000,15250, 60 months,INDIVIDUAL,debt_consolidation,16.49,D,374.84,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,57000,1600, 36 months,INDIVIDUAL,other,15.62,D,55.96,cannught,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,27012,6000, 36 months,INDIVIDUAL,debt_consolidation,5.99,A,182.51,ulster,Bad Loan
2011,1,7,0.5,RENT,Low,55000,16000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,396.7,Northern-Irl,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,27600,2250, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,78.69,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,48000,6000, 36 months,INDIVIDUAL,medical,12.99,C,202.14,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,51000,20000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,444.79,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,55992,9525, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,250.72,cannught,Bad Loan
2011,1,7,0.5,RENT,Low,69000,35000, 60 months,INDIVIDUAL,debt_consolidation,16.49,D,860.28,Northern-Irl,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,65000,35000, 60 months,INDIVIDUAL,home_improvement,12.99,C,796.18,Northern-Irl,Bad Loan
2011,1,7,5.0,MORTGAGE,Medium,155000,8275, 36 months,INDIVIDUAL,debt_consolidation,16.49,D,292.94,munster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,79000,14000, 60 months,INDIVIDUAL,debt_consolidation,18.79,E,361.56,leinster,Bad Loan
2011,1,7,4.0,MORTGAGE,Medium,195000,27200, 60 months,INDIVIDUAL,major_purchase,20.62,F,730.05,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,90000,35000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,867.78,munster,Bad Loan
2011,1,7,0.5,MORTGAGE,Medium,110000,7000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,227.82,leinster,Bad Loan
2011,1,7,1.0,RENT,Low,21600,2400, 36 months,INDIVIDUAL,small_business,15.23,C,83.47,ulster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,90000,25000, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,658.05,leinster,Bad Loan
2011,1,8,10.0,MORTGAGE,Low,60000,12000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,266.88,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,40057,14000, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,307.83,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,36000,6000, 36 months,INDIVIDUAL,credit_card,14.79,C,207.38,ulster,Bad Loan
2011,1,7,1.0,RENT,Low,31200,6000, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,213.59,leinster,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,35004,6950, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,151.08,cannught,Bad Loan
2011,1,7,1.0,OWN,Low,15600,5900, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,183.5,leinster,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,36996,5000, 60 months,INDIVIDUAL,debt_consolidation,13.99,C,116.32,leinster,Bad Loan
2011,1,7,0.5,RENT,Low,35000,6000, 36 months,INDIVIDUAL,small_business,13.49,C,203.59,leinster,Bad Loan
2011,1,7,0.5,RENT,Low,50000,1700, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,55.33,ulster,Bad Loan
2011,1,8,2.0,RENT,Low,50000,13600, 60 months,INDIVIDUAL,small_business,16.89,D,337.2,ulster,Bad Loan
2011,1,7,3.0,RENT,Low,84000,3200, 36 months,INDIVIDUAL,major_purchase,10.99,B,104.75,ulster,Bad Loan
2011,1,7,0.5,OWN,Low,36000,10000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,222.4,munster,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,71500,18000, 60 months,INDIVIDUAL,home_improvement,17.99,E,456.99,munster,Bad Loan
2011,1,7,5.0,RENT,Low,96500,22600, 60 months,INDIVIDUAL,small_business,22.11,G,625.61,ulster,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,50000,7000, 36 months,INDIVIDUAL,credit_card,12.99,C,235.83,leinster,Bad Loan
2011,1,7,6.05,OWN,Low,39120,18825, 60 months,INDIVIDUAL,home_improvement,17.99,E,477.93,ulster,Bad Loan
2011,1,7,4.0,MORTGAGE,Low,83000,14000, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,358.49,munster,Bad Loan
2011,1,8,6.0,MORTGAGE,Medium,109995,16000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,249.18,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,59000,10625, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,335.36,munster,Bad Loan
2011,1,7,3.0,RENT,Low,69000,4200, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,139.49,Northern-Irl,Bad Loan
2011,1,7,2.0,RENT,Low,55000,20000, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,502.34,ulster,Bad Loan
2011,1,7,6.05,OWN,Low,18000,2000, 36 months,INDIVIDUAL,moving,11.49,B,65.95,ulster,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,83000,14000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,441.89,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,80000,3600, 36 months,INDIVIDUAL,other,15.62,D,125.9,ulster,Bad Loan
2011,1,7,10.0,RENT,Medium,105000,25000, 60 months,INDIVIDUAL,debt_consolidation,12.99,C,568.7,leinster,Bad Loan
2011,1,7,10.0,RENT,Low,81000,9000, 60 months,INDIVIDUAL,debt_consolidation,20.99,F,243.43,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,94438,3600, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,117.85,Northern-Irl,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,21120,1625, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,57.85,leinster,Bad Loan
2011,1,7,10.0,RENT,Low,50000,22000, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,506.11,Northern-Irl,Bad Loan
2011,1,7,2.0,RENT,Low,70000,14000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,311.36,Northern-Irl,Bad Loan
2011,1,7,6.05,MORTGAGE,Low,43600,22750, 60 months,INDIVIDUAL,debt_consolidation,12.99,C,517.52,leinster,Bad Loan
2011,1,7,6.0,RENT,Low,65000,3500, 36 months,INDIVIDUAL,credit_card,11.99,B,116.24,Northern-Irl,Bad Loan
2011,1,8,3.0,RENT,Low,58800,4600, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,160.87,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,75000,6200, 36 months,INDIVIDUAL,credit_card,15.99,D,217.95,Northern-Irl,Bad Loan
2011,1,7,7.0,RENT,Low,69900,5000, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,175.77,Northern-Irl,Bad Loan
2011,1,7,3.0,MORTGAGE,Medium,160000,7500, 36 months,INDIVIDUAL,other,18.39,E,272.62,munster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,54704,25000, 60 months,INDIVIDUAL,small_business,20.62,F,671.01,leinster,Bad Loan
2011,1,7,7.0,RENT,Low,95600,15000, 36 months,INDIVIDUAL,credit_card,8.49,A,473.45,ulster,Bad Loan
2011,1,7,1.0,MORTGAGE,Low,40000,11625, 60 months,INDIVIDUAL,small_business,19.29,E,303.42,munster,Bad Loan
2011,1,7,2.0,RENT,Low,13440,2400, 36 months,INDIVIDUAL,other,17.49,D,86.16,leinster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,61000,16000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,520.72,leinster,Bad Loan
2011,1,7,6.0,MORTGAGE,Low,75000,10000, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,349.7,Northern-Irl,Bad Loan
2011,1,7,1.0,RENT,Low,33000,20000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,654.68,cannught,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,61000,20000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,495.87,cannught,Bad Loan
2011,1,7,9.0,MORTGAGE,Low,77318,27500, 60 months,INDIVIDUAL,small_business,15.23,C,657.55,leinster,Bad Loan
2011,1,7,3.0,RENT,Low,70000,10000, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,351.53,Northern-Irl,Bad Loan
2011,1,7,6.05,OWN,Low,21600,4200, 36 months,INDIVIDUAL,small_business,9.99,B,135.51,ulster,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,48000,8325, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,272.52,Northern-Irl,Bad Loan
2011,1,7,10.0,RENT,Low,43000,12000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,297.53,cannught,Bad Loan
2011,1,7,0.5,RENT,Low,50000,12000, 60 months,INDIVIDUAL,medical,20.62,F,322.09,Northern-Irl,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,49000,25975, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,431.47,cannught,Bad Loan
2011,1,7,2.0,RENT,Low,36500,6800, 36 months,INDIVIDUAL,moving,21.74,F,258.79,Northern-Irl,Bad Loan
2011,1,7,0.5,MORTGAGE,Low,28800,11500, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,371.02,munster,Bad Loan
2011,1,7,6.0,RENT,Low,45000,24650, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,518.19,ulster,Bad Loan
2011,1,7,5.0,RENT,Low,41900,12000, 60 months,INDIVIDUAL,credit_card,19.69,E,315.87,Northern-Irl,Bad Loan
2011,1,7,2.0,OWN,Low,35000,7200, 36 months,INDIVIDUAL,other,15.23,C,250.41,cannught,Bad Loan
2011,1,7,10.0,RENT,Low,48000,2100, 60 months,INDIVIDUAL,other,13.99,C,48.86,munster,Bad Loan
2011,1,7,10.0,MORTGAGE,Low,50000,10000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,315.63,leinster,Bad Loan
2011,1,7,3.0,MORTGAGE,Low,27385,2000, 36 months,INDIVIDUAL,credit_card,12.99,C,67.38,cannught,Bad Loan
2011,1,7,5.0,MORTGAGE,Low,62004,9600, 60 months,INDIVIDUAL,home_improvement,15.23,C,229.55,Northern-Irl,Bad Loan
2011,1,7,2.0,RENT,Low,60000,13000, 36 months,INDIVIDUAL,credit_card,15.23,C,452.12,Northern-Irl,Bad Loan
2011,1,7,3.0,RENT,Low,54000,25000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,430.95,Northern-Irl,Bad Loan
2011,1,7,3.0,MORTGAGE,Medium,118000,15000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,364.7,Northern-Irl,Bad Loan
2011,1,7,0.5,RENT,Low,45000,4800, 36 months,INDIVIDUAL,other,17.99,E,173.51,cannught,Bad Loan
2011,1,7,7.0,MORTGAGE,Low,82420,14000, 60 months,INDIVIDUAL,debt_consolidation,13.99,C,234.96,cannught,Bad Loan
2011,1,7,3.0,RENT,Low,72000,30000, 60 months,INDIVIDUAL,debt_consolidation,17.49,D,599.67,cannught,Bad Loan
2011,1,7,6.05,OWN,High,372000,2400, 36 months,INDIVIDUAL,wedding,10.99,B,78.57,Northern-Irl,Bad Loan
2011,1,7,2.0,MORTGAGE,Low,81696,12800, 60 months,INDIVIDUAL,home_improvement,17.99,E,324.97,leinster,Bad Loan
